timestamp,/actuators/actuator_1/thruster/motor_state_set_throttle_stop,/actuators/actuator_1/thruster/motor_state_setup_allowed,/actuators/actuator_1/thruster/motor_state_in_charge,/actuators/actuator_1/thruster/motor_state_in_setup,/actuators/actuator_1/thruster/motor_state_bank_avaiable,/actuators/actuator_1/thruster/motor_state_no_menu,/actuators/actuator_1/thruster/motor_state_menu_off,/actuators/actuator_1/thruster/motor_state_motor_in_temp_limit,/actuators/actuator_1/thruster/motor_state_battery_charge_valid,/actuators/actuator_1/thruster/motor_state_battery_nearly_empty,/actuators/actuator_1/thruster/motor_state_battery_charging,/actuators/actuator_1/thruster/motor_state_range_miles_valid,/actuators/actuator_1/thruster/motor_state_range_minutes_valid,/actuators/actuator_1/thruster/motor_state_master_error_code,/actuators/actuator_1/thruster/motor_state_motor_voltage,/actuators/actuator_1/thruster/motor_state_motor_current,/actuators/actuator_1/thruster/motor_state_motor_power,/actuators/actuator_1/thruster/motor_state_motor_speed,/actuators/actuator_1/thruster/motor_state_motor_pcb_temp,/actuators/actuator_1/thruster/motor_state_motor_stator_temp,/actuators/actuator_1/thruster/motor_state_battery_charge,/actuators/actuator_1/thruster/motor_state_battery_voltage,/actuators/actuator_1/thruster/motor_state_battery_current,/actuators/actuator_1/thruster/motor_state_range_miles,/actuators/actuator_1/thruster/motor_state_range_minutes,/actuators/actuator_1/thruster/motor_state_temperature_motor_power_switches,/actuators/actuator_3/thruster/motor_state_set_throttle_stop,/actuators/actuator_3/thruster/motor_state_setup_allowed,/actuators/actuator_3/thruster/motor_state_in_charge,/actuators/actuator_3/thruster/motor_state_in_setup,/actuators/actuator_3/thruster/motor_state_bank_avaiable,/actuators/actuator_3/thruster/motor_state_no_menu,/actuators/actuator_3/thruster/motor_state_menu_off,/actuators/actuator_3/thruster/motor_state_motor_in_temp_limit,/actuators/actuator_3/thruster/motor_state_battery_charge_valid,/actuators/actuator_3/thruster/motor_state_battery_nearly_empty,/actuators/actuator_3/thruster/motor_state_battery_charging,/actuators/actuator_3/thruster/motor_state_range_miles_valid,/actuators/actuator_3/thruster/motor_state_range_minutes_valid,/actuators/actuator_3/thruster/motor_state_master_error_code,/actuators/actuator_3/thruster/motor_state_motor_voltage,/actuators/actuator_3/thruster/motor_state_motor_current,/actuators/actuator_3/thruster/motor_state_motor_power,/actuators/actuator_3/thruster/motor_state_motor_speed,/actuators/actuator_3/thruster/motor_state_motor_pcb_temp,/actuators/actuator_3/thruster/motor_state_motor_stator_temp,/actuators/actuator_3/thruster/motor_state_battery_charge,/actuators/actuator_3/thruster/motor_state_battery_voltage,/actuators/actuator_3/thruster/motor_state_battery_current,/actuators/actuator_3/thruster/motor_state_range_miles,/actuators/actuator_3/thruster/motor_state_range_minutes,/actuators/actuator_3/thruster/motor_state_temperature_motor_power_switches,/actuators/actuator_4/thruster/motor_state_set_throttle_stop,/actuators/actuator_4/thruster/motor_state_setup_allowed,/actuators/actuator_4/thruster/motor_state_in_charge,/actuators/actuator_4/thruster/motor_state_in_setup,/actuators/actuator_4/thruster/motor_state_bank_avaiable,/actuators/actuator_4/thruster/motor_state_no_menu,/actuators/actuator_4/thruster/motor_state_menu_off,/actuators/actuator_4/thruster/motor_state_motor_in_temp_limit,/actuators/actuator_4/thruster/motor_state_battery_charge_valid,/actuators/actuator_4/thruster/motor_state_battery_nearly_empty,/actuators/actuator_4/thruster/motor_state_battery_charging,/actuators/actuator_4/thruster/motor_state_range_miles_valid,/actuators/actuator_4/thruster/motor_state_range_minutes_valid,/actuators/actuator_4/thruster/motor_state_master_error_code,/actuators/actuator_4/thruster/motor_state_motor_voltage,/actuators/actuator_4/thruster/motor_state_motor_current,/actuators/actuator_4/thruster/motor_state_motor_power,/actuators/actuator_4/thruster/motor_state_motor_speed,/actuators/actuator_4/thruster/motor_state_motor_pcb_temp,/actuators/actuator_4/thruster/motor_state_motor_stator_temp,/actuators/actuator_4/thruster/motor_state_battery_charge,/actuators/actuator_4/thruster/motor_state_battery_voltage,/actuators/actuator_4/thruster/motor_state_battery_current,/actuators/actuator_4/thruster/motor_state_range_miles,/actuators/actuator_4/thruster/motor_state_range_minutes,/actuators/actuator_4/thruster/motor_state_temperature_motor_power_switches,/actuators/actuator_2/thruster/motor_state_set_throttle_stop,/actuators/actuator_2/thruster/motor_state_setup_allowed,/actuators/actuator_2/thruster/motor_state_in_charge,/actuators/actuator_2/thruster/motor_state_in_setup,/actuators/actuator_2/thruster/motor_state_bank_avaiable,/actuators/actuator_2/thruster/motor_state_no_menu,/actuators/actuator_2/thruster/motor_state_menu_off,/actuators/actuator_2/thruster/motor_state_motor_in_temp_limit,/actuators/actuator_2/thruster/motor_state_battery_charge_valid,/actuators/actuator_2/thruster/motor_state_battery_nearly_empty,/actuators/actuator_2/thruster/motor_state_battery_charging,/actuators/actuator_2/thruster/motor_state_range_miles_valid,/actuators/actuator_2/thruster/motor_state_range_minutes_valid,/actuators/actuator_2/thruster/motor_state_master_error_code,/actuators/actuator_2/thruster/motor_state_motor_voltage,/actuators/actuator_2/thruster/motor_state_motor_current,/actuators/actuator_2/thruster/motor_state_motor_power,/actuators/actuator_2/thruster/motor_state_motor_speed,/actuators/actuator_2/thruster/motor_state_motor_pcb_temp,/actuators/actuator_2/thruster/motor_state_motor_stator_temp,/actuators/actuator_2/thruster/motor_state_battery_charge,/actuators/actuator_2/thruster/motor_state_battery_voltage,/actuators/actuator_2/thruster/motor_state_battery_current,/actuators/actuator_2/thruster/motor_state_range_miles,/actuators/actuator_2/thruster/motor_state_range_minutes,/actuators/actuator_2/thruster/motor_state_temperature_motor_power_switches
1729153305.9052918,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.1647900135786971,0.0,0.0,nan,nan,0.0,27.05,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153305.905423,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.27465002263116184,0.0,0.0,nan,nan,0.0,27.06,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153305.9061959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.29296002413990596,0.0,0.0,nan,nan,0.0,27.16,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153306.366619,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.2380300196136736,0.0,0.0,nan,nan,0.0,27.06,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153306.3680167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,-581.2876178980997,0.0,-4587.413526354817,nan,nan,0.0,10.23,nan,0.0,0.0,0.0
1729153306.3706512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.27465002263116184,0.0,0.0,nan,nan,0.0,27.16,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153306.3734365,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.18310001508744123,0.0,0.0,nan,nan,0.0,27.05,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153306.9732566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.1647900135786971,0.0,0.0,nan,nan,0.0,27.15,nan,0.0,0.0,0.0
1729153306.9739592,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.2563400211224177,0.0,0.0,nan,nan,0.0,27.13,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153306.974521,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.20141001659618535,0.0,0.0,nan,nan,0.0,27.05,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153306.9763489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.29296002413990596,0.0,0.0,nan,nan,0.0,27.16,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153307.428513,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.2563400211224177,0.0,0.0,nan,nan,0.0,27.13,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153307.4286256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.1647900135786971,0.0,0.0,nan,nan,0.0,27.15,nan,0.0,0.0,0.0
1729153307.4292624,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.18310001508744123,0.0,0.0,nan,nan,0.0,27.05,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153307.4301517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.27465002263116184,0.0,0.0,nan,nan,0.0,27.16,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153308.0358648,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.2380300196136736,0.0,0.0,nan,nan,0.0,27.06,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153308.0367339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.1647900135786971,0.0,0.0,nan,nan,0.0,27.15,nan,0.0,0.0,0.0
1729153308.0374424,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.18310001508744123,0.0,0.0,nan,nan,0.0,27.05,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153308.0374668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.3112700256486501,0.0,0.0,nan,nan,0.0,27.16,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153308.6460857,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.2563400211224177,0.0,0.0,nan,nan,0.0,27.13,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153308.6463628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.1647900135786971,0.0,0.0,nan,nan,0.0,27.15,nan,0.0,0.0,0.0
1729153308.6472287,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.20141001659618535,0.0,0.0,nan,nan,0.0,27.05,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153308.6481543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.27465002263116184,0.0,0.0,nan,nan,0.0,27.16,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153309.1035478,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.2563400211224177,0.0,0.0,nan,nan,0.0,27.06,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153309.1041334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.1647900135786971,0.0,0.0,nan,nan,0.0,27.15,nan,0.0,0.0,0.0
1729153309.1044154,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.18310001508744123,0.0,0.0,nan,nan,0.0,27.05,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153309.1051056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.27465002263116184,0.0,0.0,nan,nan,0.0,27.16,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153309.5588772,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.2563400211224177,0.0,0.0,nan,nan,0.0,27.13,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153309.5590074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.1647900135786971,0.0,0.0,nan,nan,0.0,27.15,nan,0.0,0.0,0.0
1729153309.559614,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.20141001659618535,0.0,0.0,nan,nan,0.0,27.12,nan,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.3112700256486501,0.0,0.0,nan,nan,0.0,27.16,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153310.016976,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.29296002413990596,0.0,0.0,nan,nan,0.0,27.13,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153310.017174,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.1647900135786971,0.0,0.0,nan,nan,0.0,27.05,nan,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729153310.0175996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,nan,nan,0.1647900135786971,0.0,0.0,nan,nan,0.0,27.15,nan,0.0,0.0,0.0
